state,abbr,adjustment,obs_date,value_current
Georgia,GA,sa,2006-08-01,4113.3
Georgia,GA,sa,2006-09-01,4115.8
Georgia,GA,sa,2006-10-01,4133.7
Georgia,GA,sa,2006-11-01,4137.7
Georgia,GA,sa,2006-12-01,4144.6
Georgia,GA,sa,2007-01-01,4161.3
Georgia,GA,sa,2007-02-01,4162.9
Georgia,GA,sa,2007-03-01,4167.3
Georgia,GA,sa,2007-04-01,4162.5
Georgia,GA,sa,2007-05-01,4162.9
Georgia,GA,sa,2007-06-01,4166.3
Georgia,GA,sa,2007-07-01,4162.8
Georgia,GA,sa,2007-08-01,4167.4
Georgia,GA,sa,2007-09-01,4167.7
Georgia,GA,sa,2007-10-01,4167.7
Georgia,GA,sa,2007-11-01,4169.0
Georgia,GA,sa,2007-12-01,4172.0
Georgia,GA,sa,2008-01-01,4177.5
Georgia,GA,sa,2008-02-01,4177.3
Georgia,GA,sa,2008-03-01,4166.6
Georgia,GA,sa,2008-04-01,4156.8
Georgia,GA,sa,2008-05-01,4149.2
Georgia,GA,sa,2008-06-01,4141.4
Georgia,GA,sa,2008-07-01,4125.3
Georgia,GA,sa,2008-08-01,4113.7
Georgia,GA,sa,2008-09-01,4097.7
Georgia,GA,sa,2008-10-01,4074.5
Georgia,GA,sa,2008-11-01,4050.6
Georgia,GA,sa,2008-12-01,4032.4
Georgia,GA,sa,2009-01-01,3998.2
Georgia,GA,sa,2009-02-01,3969.6
Georgia,GA,sa,2009-03-01,3944.3
Georgia,GA,sa,2009-04-01,3923.1
Georgia,GA,sa,2009-05-01,3910.0
Georgia,GA,sa,2009-06-01,3898.1
Georgia,GA,sa,2009-07-01,3880.2
Georgia,GA,sa,2009-08-01,3866.5
Georgia,GA,sa,2009-09-01,3855.5
Georgia,GA,sa,2009-10-01,3851.6
Georgia,GA,sa,2009-11-01,3849.5
Georgia,GA,sa,2009-12-01,3846.8
Georgia,GA,sa,2010-01-01,3838.9
Georgia,GA,sa,2010-02-01,3835.1
Georgia,GA,sa,2010-03-01,3842.8
Georgia,GA,sa,2010-04-01,3847.7
Georgia,GA,sa,2010-05-01,3868.7
Georgia,GA,sa,2010-06-01,3865.4
Georgia,GA,sa,2010-07-01,3871.4
Georgia,GA,sa,2010-08-01,3866.8
Georgia,GA,sa,2010-09-01,3862.7
Georgia,GA,sa,2010-10-01,3874.6
Georgia,GA,sa,2010-11-01,3874.0
Georgia,GA,sa,2010-12-01,3874.4
Georgia,GA,sa,2011-01-01,3851.9
Georgia,GA,sa,2011-02-01,3884.9
Georgia,GA,sa,2011-03-01,3892.2
Georgia,GA,sa,2011-04-01,3902.2
Georgia,GA,sa,2011-05-01,3902.9
Georgia,GA,sa,2011-06-01,3900.4
Georgia,GA,sa,2011-07-01,3908.9
Georgia,GA,sa,2011-08-01,3910.1
Georgia,GA,sa,2011-09-01,3916.3
Georgia,GA,sa,2011-10-01,3910.7
Georgia,GA,sa,2011-11-01,3914.8
Georgia,GA,sa,2011-12-01,3912.8
Georgia,GA,sa,2012-01-01,3923.5
Georgia,GA,sa,2012-02-01,3927.1
Georgia,GA,sa,2012-03-01,3937.2
Georgia,GA,sa,2012-04-01,3943.6
Georgia,GA,sa,2012-05-01,3949.8
Georgia,GA,sa,2012-06-01,3954.4
Georgia,GA,sa,2012-07-01,3949.6
Georgia,GA,sa,2012-08-01,3954.6
Georgia,GA,sa,2012-09-01,3958.7
Georgia,GA,sa,2012-10-01,3972.8
Georgia,GA,sa,2012-11-01,3981.7
Georgia,GA,sa,2012-12-01,3983.4
Georgia,GA,sa,2013-01-01,3998.1
Georgia,GA,sa,2013-02-01,4007.2
Georgia,GA,sa,2013-03-01,4008.8
Georgia,GA,sa,2013-04-01,4015.5
Georgia,GA,sa,2013-05-01,4016.5
Georgia,GA,sa,2013-06-01,4023.3
Georgia,GA,sa,2013-07-01,4029.8
Georgia,GA,sa,2013-08-01,4036.6
Georgia,GA,sa,2013-09-01,4047.0
Georgia,GA,sa,2013-10-01,4058.2
Georgia,GA,sa,2013-11-01,4063.9
Georgia,GA,sa,2013-12-01,4072.1
Georgia,GA,sa,2014-01-01,4082.1
Georgia,GA,sa,2014-02-01,4075.3
Georgia,GA,sa,2014-03-01,4103.7
Georgia,GA,sa,2014-04-01,4119.5
Georgia,GA,sa,2014-05-01,4131.2
Georgia,GA,sa,2014-06-01,4138.0
Georgia,GA,sa,2014-07-01,4153.9
Georgia,GA,sa,2014-08-01,4167.1
Georgia,GA,sa,2014-09-01,4174.2
Georgia,GA,sa,2014-10-01,4180.1
Georgia,GA,sa,2014-11-01,4193.6
Georgia,GA,sa,2014-12-01,4209.9
Georgia,GA,sa,2015-01-01,4206.8
Georgia,GA,sa,2015-02-01,4218.1
Georgia,GA,sa,2015-03-01,4223.8
Georgia,GA,sa,2015-04-01,4224.9
Georgia,GA,sa,2015-05-01,4246.2
Georgia,GA,sa,2015-06-01,4263.6
Georgia,GA,sa,2015-07-01,4267.4
Georgia,GA,sa,2015-08-01,4278.2
Georgia,GA,sa,2015-09-01,4286.7
Georgia,GA,sa,2015-10-01,4304.4
Georgia,GA,sa,2015-11-01,4307.9
Georgia,GA,sa,2015-12-01,4324.5
Georgia,GA,sa,2016-01-01,4323.9
Georgia,GA,sa,2016-02-01,4333.1
Georgia,GA,sa,2016-03-01,4332.0
Georgia,GA,sa,2016-04-01,4355.6
Georgia,GA,sa,2016-05-01,4362.7
Georgia,GA,sa,2016-06-01,4370.6
Georgia,GA,sa,2016-07-01,4381.3
Georgia,GA,sa,2016-08-01,4388.6
Georgia,GA,sa,2016-09-01,4406.5
Georgia,GA,sa,2016-10-01,4405.8
Georgia,GA,sa,2016-11-01,4418.6
Georgia,GA,sa,2016-12-01,4424.9
Georgia,GA,sa,2017-01-01,4419.5
Georgia,GA,sa,2017-02-01,4425.6
Georgia,GA,sa,2017-03-01,4438.0
Georgia,GA,sa,2017-04-01,4440.9
Georgia,GA,sa,2017-05-01,4447.1
Georgia,GA,sa,2017-06-01,4463.6
Georgia,GA,sa,2017-07-01,4463.5
Georgia,GA,sa,2017-08-01,4473.8
Georgia,GA,sa,2017-09-01,4466.7
Georgia,GA,sa,2017-10-01,4490.2
Georgia,GA,sa,2017-11-01,4492.6
Georgia,GA,sa,2017-12-01,4497.0
Georgia,GA,sa,2018-01-01,4498.7
Georgia,GA,sa,2018-02-01,4508.4
Georgia,GA,sa,2018-03-01,4523.5
Georgia,GA,sa,2018-04-01,4522.9
Georgia,GA,sa,2018-05-01,4535.1
Georgia,GA,sa,2018-06-01,4544.9
Georgia,GA,sa,2018-07-01,4552.4
Georgia,GA,sa,2018-08-01,4561.0
Georgia,GA,sa,2018-09-01,4575.1
Georgia,GA,sa,2018-10-01,4570.3
Georgia,GA,sa,2018-11-01,4577.4
Georgia,GA,sa,2018-12-01,4578.9
Georgia,GA,sa,2019-01-01,4603.1
Georgia,GA,sa,2019-02-01,4609.2
Georgia,GA,sa,2019-03-01,4613.3
Georgia,GA,sa,2019-04-01,4615.4
Georgia,GA,sa,2019-05-01,4623.4
Georgia,GA,sa,2019-06-01,4629.1
Georgia,GA,sa,2019-07-01,4633.4
Georgia,GA,sa,2019-08-01,4642.3
Georgia,GA,sa,2019-09-01,4649.5
Georgia,GA,sa,2019-10-01,4649.0
Georgia,GA,sa,2019-11-01,4655.0
Georgia,GA,sa,2019-12-01,4664.6
Georgia,GA,sa,2020-01-01,4676.5
Georgia,GA,sa,2020-02-01,4675.2
Georgia,GA,sa,2020-03-01,4652.7
Georgia,GA,sa,2020-04-01,4066.0
Georgia,GA,sa,2020-05-01,4196.9
Georgia,GA,sa,2020-06-01,4305.1
Georgia,GA,sa,2020-07-01,4332.6
Georgia,GA,sa,2020-08-01,4380.5
Georgia,GA,sa,2020-09-01,4401.5
Georgia,GA,sa,2020-10-01,4443.5
Georgia,GA,sa,2020-11-01,4464.7
Georgia,GA,sa,2020-12-01,4492.7
Georgia,GA,sa,2021-01-01,4501.5
Georgia,GA,sa,2021-02-01,4509.3
Georgia,GA,sa,2021-03-01,4527.6
Georgia,GA,sa,2021-04-01,4529.4
Georgia,GA,sa,2021-05-01,4553.1
Georgia,GA,sa,2021-06-01,4574.8
Georgia,GA,sa,2021-07-01,4627.5
Georgia,GA,sa,2021-08-01,4625.6
Georgia,GA,sa,2021-09-01,4631.9
Georgia,GA,sa,2021-10-01,4687.7
Georgia,GA,sa,2021-11-01,4702.7
Georgia,GA,sa,2021-12-01,4714.9
Georgia,GA,sa,2022-01-01,4722.6
Georgia,GA,sa,2022-02-01,4752.2
Georgia,GA,sa,2022-03-01,4760.3
Georgia,GA,sa,2022-04-01,4789.1
Georgia,GA,sa,2022-05-01,4795.9
Georgia,GA,sa,2022-06-01,4803.4
Georgia,GA,sa,2022-07-01,4836.5
Georgia,GA,sa,2022-08-01,4835.8
Georgia,GA,sa,2022-09-01,4850.8
Georgia,GA,sa,2022-10-01,4860.0
Georgia,GA,sa,2022-11-01,4867.4
Georgia,GA,sa,2022-12-01,4872.7
Georgia,GA,sa,2023-01-01,4890.4
Georgia,GA,sa,2023-02-01,4895.0
Georgia,GA,sa,2023-03-01,4899.7
Georgia,GA,sa,2023-04-01,4891.9
Georgia,GA,sa,2023-05-01,4893.9
Georgia,GA,sa,2023-06-01,4911.8
Georgia,GA,sa,2023-07-01,4906.9
Georgia,GA,sa,2023-08-01,4917.1
Georgia,GA,sa,2023-09-01,4931.1
Georgia,GA,sa,2023-10-01,4927.2
Georgia,GA,sa,2023-11-01,4936.8
Georgia,GA,sa,2023-12-01,4943.5
Georgia,GA,sa,2024-01-01,4941.7
Georgia,GA,sa,2024-02-01,4944.5
Georgia,GA,sa,2024-03-01,4964.0
Georgia,GA,sa,2024-04-01,4965.2
Georgia,GA,sa,2024-05-01,4976.1
Georgia,GA,sa,2024-06-01,4977.7
Georgia,GA,sa,2024-07-01,4970.9
Georgia,GA,sa,2024-08-01,4972.4
Georgia,GA,sa,2024-09-01,4974.6
Georgia,GA,sa,2024-10-01,4975.0
Georgia,GA,sa,2024-11-01,4982.6
Georgia,GA,sa,2024-12-01,4987.2
Georgia,GA,sa,2025-01-01,4975.0
Georgia,GA,sa,2025-02-01,4983.0
Georgia,GA,sa,2025-03-01,4980.3
Georgia,GA,sa,2025-04-01,4993.3
Georgia,GA,sa,2025-05-01,4993.8
Georgia,GA,sa,2025-06-01,4982.9
Georgia,GA,sa,2025-07-01,4993.2
Georgia,GA,sa,2025-08-01,4993.0
Georgia,GA,sa,2025-09-01,4983.2
Georgia,GA,sa,2025-10-01,4971.0
Georgia,GA,sa,2025-11-01,4974.6
Georgia,GA,sa,2025-12-01,4983.1
Georgia,GA,sa,2026-01-01,4981.4
Georgia,GA,sa,2026-02-01,4978.1
Georgia,GA,sa,2026-03-01,4988.9
Georgia,GA,sa,2026-04-01,4995.5
Georgia,GA,sa,2026-05-01,5002.4
Georgia,GA,nsa,1990-01-01,2973.5
Georgia,GA,nsa,1990-02-01,2985.6
Georgia,GA,nsa,1990-03-01,3014.7
Georgia,GA,nsa,1990-04-01,3014.2
Georgia,GA,nsa,1990-05-01,3034.7
Georgia,GA,nsa,1990-06-01,3060.1
Georgia,GA,nsa,1990-07-01,3034.8
Georgia,GA,nsa,1990-08-01,3046.4
Georgia,GA,nsa,1990-09-01,3047.6
Georgia,GA,nsa,1990-10-01,3029.2
Georgia,GA,nsa,1990-11-01,3038.8
Georgia,GA,nsa,1990-12-01,3039.3
Georgia,GA,nsa,1991-01-01,2953.2
Georgia,GA,nsa,1991-02-01,2943.2
Georgia,GA,nsa,1991-03-01,2959.4
Georgia,GA,nsa,1991-04-01,2958.6
Georgia,GA,nsa,1991-05-01,2979.1
Georgia,GA,nsa,1991-06-01,3000.3
Georgia,GA,nsa,1991-07-01,2967.2
Georgia,GA,nsa,1991-08-01,2977.1
Georgia,GA,nsa,1991-09-01,2984.5
Georgia,GA,nsa,1991-10-01,2981.2
Georgia,GA,nsa,1991-11-01,2996.5
Georgia,GA,nsa,1991-12-01,3010.6
Georgia,GA,nsa,1992-01-01,2950.6
Georgia,GA,nsa,1992-02-01,2958.5
Georgia,GA,nsa,1992-03-01,2987.5
Georgia,GA,nsa,1992-04-01,3003.6
Georgia,GA,nsa,1992-05-01,3024.1
Georgia,GA,nsa,1992-06-01,3037.6
Georgia,GA,nsa,1992-07-01,3032.6
Georgia,GA,nsa,1992-08-01,3040.7
Georgia,GA,nsa,1992-09-01,3053.2
Georgia,GA,nsa,1992-10-01,3074.0
Georgia,GA,nsa,1992-11-01,3086.3
Georgia,GA,nsa,1992-12-01,3101.7
Georgia,GA,nsa,1993-01-01,3038.5
Georgia,GA,nsa,1993-02-01,3058.4
Georgia,GA,nsa,1993-03-01,3076.1
Georgia,GA,nsa,1993-04-01,3107.0
Georgia,GA,nsa,1993-05-01,3122.9
Georgia,GA,nsa,1993-06-01,3143.5
Georgia,GA,nsa,1993-07-01,3147.6
Georgia,GA,nsa,1993-08-01,3159.4
Georgia,GA,nsa,1993-09-01,3175.5
Georgia,GA,nsa,1993-10-01,3210.2
Georgia,GA,nsa,1993-11-01,3229.8
Georgia,GA,nsa,1993-12-01,3254.1
Georgia,GA,nsa,1994-01-01,3187.6
Georgia,GA,nsa,1994-02-01,3207.9
Georgia,GA,nsa,1994-03-01,3237.0
Georgia,GA,nsa,1994-04-01,3261.8
Georgia,GA,nsa,1994-05-01,3280.8
Georgia,GA,nsa,1994-06-01,3307.0
Georgia,GA,nsa,1994-07-01,3292.5
Georgia,GA,nsa,1994-08-01,3317.1
Georgia,GA,nsa,1994-09-01,3339.2
Georgia,GA,nsa,1994-10-01,3357.4
Georgia,GA,nsa,1994-11-01,3392.6
Georgia,GA,nsa,1994-12-01,3415.2
Georgia,GA,nsa,1995-01-01,3342.6
Georgia,GA,nsa,1995-02-01,3360.0
Georgia,GA,nsa,1995-03-01,3392.9
Georgia,GA,nsa,1995-04-01,3403.5
Georgia,GA,nsa,1995-05-01,3426.6
Georgia,GA,nsa,1995-06-01,3459.3
Georgia,GA,nsa,1995-07-01,3416.5
Georgia,GA,nsa,1995-08-01,3448.7
Georgia,GA,nsa,1995-09-01,3469.5
Georgia,GA,nsa,1995-10-01,3474.9
Georgia,GA,nsa,1995-11-01,3502.4
Georgia,GA,nsa,1995-12-01,3527.5
Georgia,GA,nsa,1996-01-01,3450.0
Georgia,GA,nsa,1996-02-01,3480.6
Georgia,GA,nsa,1996-03-01,3514.4
Georgia,GA,nsa,1996-04-01,3527.5
Georgia,GA,nsa,1996-05-01,3561.8
Georgia,GA,nsa,1996-06-01,3592.4
Georgia,GA,nsa,1996-07-01,3615.7
Georgia,GA,nsa,1996-08-01,3574.2
Georgia,GA,nsa,1996-09-01,3573.7
Georgia,GA,nsa,1996-10-01,3583.8
Georgia,GA,nsa,1996-11-01,3609.4
Georgia,GA,nsa,1996-12-01,3632.3
Georgia,GA,nsa,1997-01-01,3549.6
Georgia,GA,nsa,1997-02-01,3570.5
Georgia,GA,nsa,1997-03-01,3603.6
Georgia,GA,nsa,1997-04-01,3610.4
Georgia,GA,nsa,1997-05-01,3637.6
Georgia,GA,nsa,1997-06-01,3656.0
Georgia,GA,nsa,1997-07-01,3628.3
Georgia,GA,nsa,1997-08-01,3651.3
Georgia,GA,nsa,1997-09-01,3678.0
Georgia,GA,nsa,1997-10-01,3692.4
Georgia,GA,nsa,1997-11-01,3716.8
Georgia,GA,nsa,1997-12-01,3752.2
Georgia,GA,nsa,1998-01-01,3670.1
Georgia,GA,nsa,1998-02-01,3690.9
Georgia,GA,nsa,1998-03-01,3724.2
Georgia,GA,nsa,1998-04-01,3728.1
Georgia,GA,nsa,1998-05-01,3760.8
Georgia,GA,nsa,1998-06-01,3788.9
Georgia,GA,nsa,1998-07-01,3761.8
Georgia,GA,nsa,1998-08-01,3790.8
Georgia,GA,nsa,1998-09-01,3807.7
Georgia,GA,nsa,1998-10-01,3820.1
Georgia,GA,nsa,1998-11-01,3844.7
Georgia,GA,nsa,1998-12-01,3866.9
Georgia,GA,nsa,1999-01-01,3762.3
Georgia,GA,nsa,1999-02-01,3792.7
Georgia,GA,nsa,1999-03-01,3820.6
Georgia,GA,nsa,1999-04-01,3859.1
Georgia,GA,nsa,1999-05-01,3886.0
Georgia,GA,nsa,1999-06-01,3912.4
Georgia,GA,nsa,1999-07-01,3879.6
Georgia,GA,nsa,1999-08-01,3904.2
Georgia,GA,nsa,1999-09-01,3921.7
Georgia,GA,nsa,1999-10-01,3934.1
Georgia,GA,nsa,1999-11-01,3958.6
Georgia,GA,nsa,1999-12-01,3984.6
Georgia,GA,nsa,2000-01-01,3882.1
Georgia,GA,nsa,2000-02-01,3910.1
Georgia,GA,nsa,2000-03-01,3952.2
Georgia,GA,nsa,2000-04-01,3955.2
Georgia,GA,nsa,2000-05-01,3987.9
Georgia,GA,nsa,2000-06-01,4001.4
Georgia,GA,nsa,2000-07-01,3973.6
Georgia,GA,nsa,2000-08-01,3999.7
Georgia,GA,nsa,2000-09-01,4007.3
Georgia,GA,nsa,2000-10-01,4010.3
Georgia,GA,nsa,2000-11-01,4022.1
Georgia,GA,nsa,2000-12-01,4040.4
Georgia,GA,nsa,2001-01-01,3959.4
Georgia,GA,nsa,2001-02-01,3972.9
Georgia,GA,nsa,2001-03-01,3999.3
Georgia,GA,nsa,2001-04-01,3979.4
Georgia,GA,nsa,2001-05-01,3986.0
Georgia,GA,nsa,2001-06-01,3990.6
Georgia,GA,nsa,2001-07-01,3943.5
Georgia,GA,nsa,2001-08-01,3975.0
Georgia,GA,nsa,2001-09-01,3966.5
Georgia,GA,nsa,2001-10-01,3957.0
Georgia,GA,nsa,2001-11-01,3960.1
Georgia,GA,nsa,2001-12-01,3962.1
Georgia,GA,nsa,2002-01-01,3843.9
Georgia,GA,nsa,2002-02-01,3860.6
Georgia,GA,nsa,2002-03-01,3887.5
Georgia,GA,nsa,2002-04-01,3897.6
Georgia,GA,nsa,2002-05-01,3912.4
Georgia,GA,nsa,2002-06-01,3923.0
Georgia,GA,nsa,2002-07-01,3869.1
Georgia,GA,nsa,2002-08-01,3903.0
Georgia,GA,nsa,2002-09-01,3901.3
Georgia,GA,nsa,2002-10-01,3908.5
Georgia,GA,nsa,2002-11-01,3923.5
Georgia,GA,nsa,2002-12-01,3930.1
Georgia,GA,nsa,2003-01-01,3823.7
Georgia,GA,nsa,2003-02-01,3835.3
Georgia,GA,nsa,2003-03-01,3856.8
Georgia,GA,nsa,2003-04-01,3860.8
Georgia,GA,nsa,2003-05-01,3871.5
Georgia,GA,nsa,2003-06-01,3866.9
Georgia,GA,nsa,2003-07-01,3845.1
Georgia,GA,nsa,2003-08-01,3883.3
Georgia,GA,nsa,2003-09-01,3890.0
Georgia,GA,nsa,2003-10-01,3885.3
Georgia,GA,nsa,2003-11-01,3902.1
Georgia,GA,nsa,2003-12-01,3916.4
Georgia,GA,nsa,2004-01-01,3840.7
Georgia,GA,nsa,2004-02-01,3860.3
Georgia,GA,nsa,2004-03-01,3888.9
Georgia,GA,nsa,2004-04-01,3913.0
Georgia,GA,nsa,2004-05-01,3923.0
Georgia,GA,nsa,2004-06-01,3916.4
Georgia,GA,nsa,2004-07-01,3908.3
Georgia,GA,nsa,2004-08-01,3945.2
Georgia,GA,nsa,2004-09-01,3931.7
Georgia,GA,nsa,2004-10-01,3967.3
Georgia,GA,nsa,2004-11-01,3985.7
Georgia,GA,nsa,2004-12-01,3991.2
Georgia,GA,nsa,2005-01-01,3932.4
Georgia,GA,nsa,2005-02-01,3952.6
Georgia,GA,nsa,2005-03-01,3960.3
Georgia,GA,nsa,2005-04-01,4016.3
Georgia,GA,nsa,2005-05-01,4034.2
Georgia,GA,nsa,2005-06-01,4019.7
Georgia,GA,nsa,2005-07-01,4006.4
Georgia,GA,nsa,2005-08-01,4055.9
Georgia,GA,nsa,2005-09-01,4054.4
Georgia,GA,nsa,2005-10-01,4067.2
Georgia,GA,nsa,2005-11-01,4094.5
Georgia,GA,nsa,2005-12-01,4098.6
Georgia,GA,nsa,2006-01-01,4038.4
Georgia,GA,nsa,2006-02-01,4059.6
Georgia,GA,nsa,2006-03-01,4078.3
Georgia,GA,nsa,2006-04-01,4104.1
Georgia,GA,nsa,2006-05-01,4120.2
Georgia,GA,nsa,2006-06-01,4113.3
Georgia,GA,nsa,2006-07-01,4080.6
Georgia,GA,nsa,2006-08-01,4122.3
Georgia,GA,nsa,2006-09-01,4118.5
Georgia,GA,nsa,2006-10-01,4149.0
Georgia,GA,nsa,2006-11-01,4171.5
Georgia,GA,nsa,2006-12-01,4174.4
Georgia,GA,nsa,2007-01-01,4115.6
Georgia,GA,nsa,2007-02-01,4135.8
Georgia,GA,nsa,2007-03-01,4151.6
Georgia,GA,nsa,2007-04-01,4160.6
Georgia,GA,nsa,2007-05-01,4179.3
Georgia,GA,nsa,2007-06-01,4168.2
Georgia,GA,nsa,2007-07-01,4137.3
Georgia,GA,nsa,2007-08-01,4180.8
Georgia,GA,nsa,2007-09-01,4174.3
Georgia,GA,nsa,2007-10-01,4183.6
Georgia,GA,nsa,2007-11-01,4204.2
Georgia,GA,nsa,2007-12-01,4200.8
Georgia,GA,nsa,2008-01-01,4130.5
Georgia,GA,nsa,2008-02-01,4149.9
Georgia,GA,nsa,2008-03-01,4151.0
Georgia,GA,nsa,2008-04-01,4156.7
Georgia,GA,nsa,2008-05-01,4167.7
Georgia,GA,nsa,2008-06-01,4140.3
Georgia,GA,nsa,2008-07-01,4100.3
Georgia,GA,nsa,2008-08-01,4127.3
Georgia,GA,nsa,2008-09-01,4103.3
Georgia,GA,nsa,2008-10-01,4093.4
Georgia,GA,nsa,2008-11-01,4080.8
Georgia,GA,nsa,2008-12-01,4058.3
Georgia,GA,nsa,2009-01-01,3953.5
Georgia,GA,nsa,2009-02-01,3942.7
Georgia,GA,nsa,2009-03-01,3928.7
Georgia,GA,nsa,2009-04-01,3931.0
Georgia,GA,nsa,2009-05-01,3930.0
Georgia,GA,nsa,2009-06-01,3897.9
Georgia,GA,nsa,2009-07-01,3858.8
Georgia,GA,nsa,2009-08-01,3870.0
Georgia,GA,nsa,2009-09-01,3859.7
Georgia,GA,nsa,2009-10-01,3868.6
Georgia,GA,nsa,2009-11-01,3881.1
Georgia,GA,nsa,2009-12-01,3871.6
Georgia,GA,nsa,2010-01-01,3794.5
Georgia,GA,nsa,2010-02-01,3807.0
Georgia,GA,nsa,2010-03-01,3827.2
Georgia,GA,nsa,2010-04-01,3859.1
Georgia,GA,nsa,2010-05-01,3890.9
Georgia,GA,nsa,2010-06-01,3866.6
Georgia,GA,nsa,2010-07-01,3852.6
Georgia,GA,nsa,2010-08-01,3868.4
Georgia,GA,nsa,2010-09-01,3859.0
Georgia,GA,nsa,2010-10-01,3892.6
Georgia,GA,nsa,2010-11-01,3905.4
Georgia,GA,nsa,2010-12-01,3896.4
Georgia,GA,nsa,2011-01-01,3804.5
Georgia,GA,nsa,2011-02-01,3855.6
Georgia,GA,nsa,2011-03-01,3876.8
Georgia,GA,nsa,2011-04-01,3916.6
Georgia,GA,nsa,2011-05-01,3926.3
Georgia,GA,nsa,2011-06-01,3904.2
Georgia,GA,nsa,2011-07-01,3885.5
Georgia,GA,nsa,2011-08-01,3910.3
Georgia,GA,nsa,2011-09-01,3909.5
Georgia,GA,nsa,2011-10-01,3929.3
Georgia,GA,nsa,2011-11-01,3948.5
Georgia,GA,nsa,2011-12-01,3935.3
Georgia,GA,nsa,2012-01-01,3876.3
Georgia,GA,nsa,2012-02-01,3897.9
Georgia,GA,nsa,2012-03-01,3921.3
Georgia,GA,nsa,2012-04-01,3955.0
Georgia,GA,nsa,2012-05-01,3972.0
Georgia,GA,nsa,2012-06-01,3957.1
Georgia,GA,nsa,2012-07-01,3926.0
Georgia,GA,nsa,2012-08-01,3961.1
Georgia,GA,nsa,2012-09-01,3955.0
Georgia,GA,nsa,2012-10-01,3992.2
Georgia,GA,nsa,2012-11-01,4022.7
Georgia,GA,nsa,2012-12-01,4009.8
Georgia,GA,nsa,2013-01-01,3949.9
Georgia,GA,nsa,2013-02-01,3977.7
Georgia,GA,nsa,2013-03-01,3992.9
Georgia,GA,nsa,2013-04-01,4026.7
Georgia,GA,nsa,2013-05-01,4039.5
Georgia,GA,nsa,2013-06-01,4023.3
Georgia,GA,nsa,2013-07-01,4005.3
Georgia,GA,nsa,2013-08-01,4043.5
Georgia,GA,nsa,2013-09-01,4043.3
Georgia,GA,nsa,2013-10-01,4078.2
Georgia,GA,nsa,2013-11-01,4107.1
Georgia,GA,nsa,2013-12-01,4101.4
Georgia,GA,nsa,2014-01-01,4035.7
Georgia,GA,nsa,2014-02-01,4045.3
Georgia,GA,nsa,2014-03-01,4087.1
Georgia,GA,nsa,2014-04-01,4128.9
Georgia,GA,nsa,2014-05-01,4152.7
Georgia,GA,nsa,2014-06-01,4138.7
Georgia,GA,nsa,2014-07-01,4129.4
Georgia,GA,nsa,2014-08-01,4174.0
Georgia,GA,nsa,2014-09-01,4171.6
Georgia,GA,nsa,2014-10-01,4198.9
Georgia,GA,nsa,2014-11-01,4232.7
Georgia,GA,nsa,2014-12-01,4241.9
Georgia,GA,nsa,2015-01-01,4161.1
Georgia,GA,nsa,2015-02-01,4187.6
Georgia,GA,nsa,2015-03-01,4208.4
Georgia,GA,nsa,2015-04-01,4236.5
Georgia,GA,nsa,2015-05-01,4262.5
Georgia,GA,nsa,2015-06-01,4263.2
Georgia,GA,nsa,2015-07-01,4244.3
Georgia,GA,nsa,2015-08-01,4279.2
Georgia,GA,nsa,2015-09-01,4283.6
Georgia,GA,nsa,2015-10-01,4323.3
Georgia,GA,nsa,2015-11-01,4346.7
Georgia,GA,nsa,2015-12-01,4359.0
Georgia,GA,nsa,2016-01-01,4280.2
Georgia,GA,nsa,2016-02-01,4305.0
Georgia,GA,nsa,2016-03-01,4318.2
Georgia,GA,nsa,2016-04-01,4364.0
Georgia,GA,nsa,2016-05-01,4376.7
Georgia,GA,nsa,2016-06-01,4373.0
Georgia,GA,nsa,2016-07-01,4356.3
Georgia,GA,nsa,2016-08-01,4390.4
Georgia,GA,nsa,2016-09-01,4402.5
Georgia,GA,nsa,2016-10-01,4422.5
Georgia,GA,nsa,2016-11-01,4457.3
Georgia,GA,nsa,2016-12-01,4460.5
Georgia,GA,nsa,2017-01-01,4372.9
Georgia,GA,nsa,2017-02-01,4398.9
Georgia,GA,nsa,2017-03-01,4425.5
Georgia,GA,nsa,2017-04-01,4442.4
Georgia,GA,nsa,2017-05-01,4456.4
Georgia,GA,nsa,2017-06-01,4463.7
Georgia,GA,nsa,2017-07-01,4435.6
Georgia,GA,nsa,2017-08-01,4475.7
Georgia,GA,nsa,2017-09-01,4463.3
Georgia,GA,nsa,2017-10-01,4507.6
Georgia,GA,nsa,2017-11-01,4537.9
Georgia,GA,nsa,2017-12-01,4535.3
Georgia,GA,nsa,2018-01-01,4450.7
Georgia,GA,nsa,2018-02-01,4483.4
Georgia,GA,nsa,2018-03-01,4510.8
Georgia,GA,nsa,2018-04-01,4522.3
Georgia,GA,nsa,2018-05-01,4541.4
Georgia,GA,nsa,2018-06-01,4544.4
Georgia,GA,nsa,2018-07-01,4525.6
Georgia,GA,nsa,2018-08-01,4568.3
Georgia,GA,nsa,2018-09-01,4566.1
Georgia,GA,nsa,2018-10-01,4589.8
Georgia,GA,nsa,2018-11-01,4623.6
Georgia,GA,nsa,2018-12-01,4618.9
Georgia,GA,nsa,2019-01-01,4559.2
Georgia,GA,nsa,2019-02-01,4586.4
Georgia,GA,nsa,2019-03-01,4603.6
Georgia,GA,nsa,2019-04-01,4610.7
Georgia,GA,nsa,2019-05-01,4627.3
Georgia,GA,nsa,2019-06-01,4626.1
